status,t_h,maxC,accepted_steps,nlu,wall_s,rss_MiB
RUNNING,33.025996423,0.207388398111,14291,4179,387.644,284.2
RUNNING,33.525996423,0.20469872129,14297,4180,387.762,284.2
RUNNING,34.025996423,0.202113983758,14303,4181,387.881,284.2
RUNNING,34.500000000,0.199755054713,14309,4182,387.999,284.2
RUNNING,35.000000000,0.197355869381,14344,4194,389.024,293.4
RUNNING,35.565815579,0.194745283736,14372,4204,389.840,294.2
RUNNING,36.065815579,0.192527286761,14378,4205,389.965,294.2
RUNNING,36.565815579,0.190388047059,14384,4206,390.088,294.2
RUNNING,37.065815579,0.188323404478,14390,4208,390.260,294.2
RUNNING,37.565815579,0.186329482254,14396,4209,390.376,294.2
RUNNING,38.065815579,0.184402663788,14402,4210,390.496,294.2
RUNNING,38.565815579,0.182539571624,14408,4211,390.618,294.2
RUNNING,39.065815579,0.180737048354,14414,4212,390.737,294.2
RUNNING,39.565815579,0.178992139293,14420,4213,390.855,294.2
RUNNING,40.065815579,0.177302076742,14426,4214,390.974,294.2
RUNNING,40.565815579,0.175664265664,14432,4215,391.097,295.0
RUNNING,41.065815579,0.174076270644,14438,4216,391.218,295.9
RUNNING,41.565815579,0.17253580399,14444,4217,391.335,296.8
RUNNING,42.065815579,0.171040714863,14450,4218,391.455,297.7
RUNNING,42.565815579,0.169588979344,14456,4219,391.576,298.7
RUNNING,43.065815579,0.168178691333,14462,4220,391.698,299.6
RUNNING,43.565815579,0.166808054209,14468,4221,391.817,300.5
RUNNING,44.065815579,0.165475373185,14474,4222,391.934,301.3
RUNNING,44.565815579,0.164179048272,14480,4223,392.053,302.0
RUNNING,45.065815579,0.162917567828,14486,4224,392.175,302.8
RUNNING,45.565815579,0.161689502603,14492,4225,392.296,303.5
RUNNING,46.065815579,0.160493500259,14498,4227,392.465,305.0
RUNNING,46.565815579,0.159328280325,14504,4228,392.592,305.7
RUNNING,47.065815579,0.158192629521,14510,4229,392.724,306.5
RUNNING,47.565815579,0.157085397458,14516,4230,392.858,307.2
RUNNING,48.065815579,0.156005492643,14522,4231,392.987,308.0
RUNNING,48.565815579,0.154951878794,14528,4233,393.174,309.6
RUNNING,49.065815579,0.153923571415,14534,4234,393.347,310.4
RUNNING,49.565815579,0.152919634633,14540,4235,393.511,311.1
RUNNING,50.065815579,0.151939178247,14546,4236,393.680,311.9
RUNNING,50.565815579,0.150981354997,14552,4237,393.850,312.6
RUNNING,51.065815579,0.150045358024,14558,4239,394.063,314.1
DRIED,51.090338022,0.149999999981,14559,4239,398.193,437.7
