时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
158340,0.167974456708,0.167863529903,0.167529947676,0.166971269562,0.166183304545,0.165159912882,0.163892700008,0.162370567598,0.160579065405,0.158499452647,0.156107318011,0.153370499915,0.150245844505,0.146673926020,0.142569953069,0.137806921942,0.132181204984,0.125331857608,0.116506476339,0.103555734263,0.054264869893
158400,0.167944943118,0.167834050086,0.167500569322,0.166942060809,0.166154334299,0.165131251175,0.163864418426,0.162342739791,0.160551767728,0.158472764985,0.156081324881,0.153345291969,0.150221520673,0.146650596668,0.142547744920,0.137785986195,0.132161731945,0.125314106337,0.116490847167,0.103543020679,0.054261576894
158460,0.167915452398,0.167804593108,0.167471213718,0.166912874656,0.166125386440,0.165102611584,0.163836158626,0.162314933368,0.160524490971,0.158446097711,0.156055351536,0.153320103131,0.150197215188,0.146627284817,0.142525553321,0.137765065932,0.132142273176,0.125296367926,0.116475229150,0.103530315967,0.054258287941
158520,0.167885984518,0.167775158940,0.167441880835,0.166883711074,0.166096460943,0.165073994083,0.163807920581,0.162287148302,0.160497235108,0.158419450801,0.156029397952,0.153294933376,0.150172928029,0.146603990443,0.142503378253,0.137744161134,0.132122828659,0.125278642360,0.116459622273,0.103517620118,0.054255003028
158580,0.167856539449,0.167745747555,0.167412570645,0.166854570035,0.166067557778,0.165045398642,0.163779704264,0.162259384567,0.160470000112,0.158392824228,0.156003464105,0.153269782681,0.150148659172,0.146580713526,0.142481219695,0.137723271781,0.132103398377,0.125260929624,0.116444026525,0.103504933122,0.054251722147
158640,0.167827117164,0.167716358923,0.167383283118,0.166825451510,0.166038676918,0.165016825235,0.163751509647,0.162231642135,0.160442785959,0.158366217967,0.155977549969,0.153244651022,0.150124408596,0.146557454045,0.142459077626,0.137702397855,0.132083982313,0.125243229702,0.116428441890,0.103492254968,0.054248445291
158700,0.167797717633,0.167686993015,0.167354018226,0.166796355471,0.166009818334,0.164988273834,0.163723336703,0.162203920981,0.160415592621,0.158339631993,0.155951655521,0.153219538376,0.150100176277,0.146534211977,0.142436952028,0.137681539337,0.132064580451,0.125225542579,0.116412868358,0.103479585646,0.054245172454
158760,0.167768340828,0.167657649804,0.167324775941,0.166767281890,0.165980981999,0.164959744411,0.163695185406,0.162176221077,0.160388420073,0.158313066281,0.155925780735,0.153194444720,0.150075962194,0.146510987302,0.142414842879,0.137660696209,0.132045192772,0.125207868240,0.116397305914,0.103466925146,0.054241903628
158820,0.167738986720,0.167628329259,0.167295556235,0.166738230739,0.165952167884,0.164931236939,0.163667055727,0.162148542396,0.160361268289,0.158286520805,0.155899925588,0.153169370029,0.150051766323,0.146487779998,0.142392750160,0.137639868452,0.132025819260,0.125190206669,0.116381754544,0.103454273456,0.054238638808
158880,0.167709655280,0.167599031354,0.167266359078,0.166709201989,0.165923375962,0.164902751391,0.163638947640,0.162120884914,0.160334137243,0.158259995541,0.155874090055,0.153144314281,0.150027588642,0.146464590043,0.142370673851,0.137619056046,0.132006459897,0.125172557851,0.116366214237,0.103441630568,0.054235377987
158940,0.167680346481,0.167569756060,0.167237184444,0.166680195612,0.165894606205,0.164874287738,0.163610861118,0.162093248602,0.160307026909,0.158233490463,0.155848274112,0.153119277451,0.150003429130,0.146441417417,0.142348613931,0.137598258974,0.131987114667,0.125154921770,0.116350684979,0.103428996471,0.054232121157
159000,0.167651060293,0.167540503347,0.167208032302,0.166651211581,0.165865858586,0.164845845953,0.163582796135,0.162065633435,0.160279937261,0.158207005546,0.155822477734,0.153094259518,0.149979287763,0.146418262099,0.142326570380,0.137577477217,0.131967783553,0.125137298413,0.116335166756,0.103416371154,0.054228868312
159060,0.167621796689,0.167511273189,0.167178902626,0.166622249867,0.165837133075,0.164817426010,0.163554752662,0.162038039386,0.160252868275,0.158180540764,0.155796700898,0.153069260456,0.149955164518,0.146395124066,0.142304543179,0.137556710756,0.131948466536,0.125119687762,0.116319659557,0.103403754607,0.054225619445
159120,0.167592555640,0.167482065556,0.167149795387,0.166593310443,0.165808429647,0.164789027880,0.163526730674,0.162010466429,0.160225819923,0.158154096094,0.155770943579,0.153044280243,0.149931059375,0.146372003299,0.142282532308,0.137535959573,0.131929163602,0.125102089804,0.116304163367,0.103391146820,0.054222374549
159180,0.167563337117,0.167452880420,0.167120710558,0.166564393279,0.165779748273,0.164760651537,0.163498730143,0.161982914538,0.160198792180,0.158127671510,0.155745205753,0.153019318856,0.149906972311,0.146348899775,0.142260537746,0.137515223649,0.131909874732,0.125084504523,0.116288678174,0.103378547784,0.054219133619
159240,0.167534141093,0.167423717754,0.167091648109,0.166535498350,0.165751088925,0.164732296953,0.163470751043,0.161955383686,0.160171785022,0.158101266988,0.155719487396,0.152994376272,0.149882903303,0.146325813474,0.142238559475,0.137494502966,0.131890599909,0.125066931903,0.116273203965,0.103365957487,0.054215896647
159300,0.167504967540,0.167394577528,0.167062608013,0.166506625626,0.165722451577,0.164703964102,0.163442793346,0.161927873848,0.160144798421,0.158074882501,0.155693788483,0.152969452467,0.149858852329,0.146302744375,0.142216597473,0.137473797505,0.131871339117,0.125049371931,0.116257740726,0.103353375920,0.054212663626
159360,0.167475816428,0.167365459716,0.167033590242,0.166477775080,0.165693836200,0.164675652955,0.163414857027,0.161900384996,0.160117832353,0.158048518027,0.155668108992,0.152944547418,0.149834819367,0.146279692456,0.142194651721,0.137453107248,0.131852092340,0.125031824590,0.116242288446,0.103340803072,0.054209434550
159420,0.167446687731,0.167336364288,0.167004594768,0.166448946684,0.165665242767,0.164647363486,0.163386942059,0.161872917105,0.160090886792,0.158022173539,0.155642448897,0.152919661102,0.149810804395,0.146256657697,0.142172722200,0.137432432176,0.131832859559,0.125014289865,0.116226847110,0.103328238933,0.054206209413
159480,0.167417581420,0.167307291218,0.166975621563,0.166420140411,0.165636671251,0.164619095669,0.163359048414,0.161845470150,0.160063961712,0.157995849012,0.155616808175,0.152894793497,0.149786807391,0.146233640076,0.142150808890,0.137411772272,0.131813640758,0.124996767743,0.116211416707,0.103315683494,0.054202988207
