time_s,R_m,half_length_m,C_min_node,Cmax_lower,Cmax_upper,volume_reference_mean
13500.0,0.014935,0.125,0.601186618408825,2.3025790275992013,2.3025790275992013,1.4759588633009058
13560.0,0.014924,0.125,0.5994916079571455,2.2986455064640965,2.2986455064640965,1.4724208557384597
13620.0,0.014913000000000001,0.125,0.5977336410195546,2.2946940749865425,2.2946940749865425,1.4688907589564582
13680.0,0.014902,0.125,0.5960988338807606,2.2907250639582,2.2907250639582,1.4653682299308008
13740.0,0.014891,0.125,0.5943918813602567,2.286738954782648,2.286738954782648,1.4618541658996977
13800.0,0.01488,0.125,0.5926432613980072,2.2827362540289626,2.2827362540289626,1.4583487312701227
13860.0,0.014869,0.125,0.5909477152174653,2.2787173582784552,2.2787173582784552,1.454851378765094
13920.0,0.014858,0.125,0.5893835267545735,2.2746827587637024,2.2746827587637024,1.4513614647057471
13980.0,0.014847,0.125,0.5878304462064445,2.270633031245616,2.270633031245616,1.4478791447869157
14040.0,0.014836,0.125,0.5862760472114793,2.26656856569461,2.26656856569461,1.4444046743693877
14100.0,0.014825,0.125,0.5847472838122799,2.26248943525443,2.26248943525443,1.4409377525958138
14160.0,0.014814,0.125,0.5831558565993278,2.258395620579572,2.258395620579572,1.4374788610158618
14220.0,0.014803,0.125,0.5815790656101584,2.2542871247414267,2.2542871247414267,1.4340281271089985
14280.0,0.014792,0.125,0.5799187884271968,2.2501640417846778,2.2501640417846778,1.4305848208265939
14340.0,0.014781,0.125,0.5781983596548836,2.2460266615773947,2.2460266615773947,1.4271497062718725
14400.0,0.01477,0.125,0.5766218475223354,2.2418753997079244,2.2418753997079244,1.4237224927005216
14460.0,0.01476,0.125,0.575097142633533,2.237711174783618,2.237711174783618,1.4203029187516134
14520.0,0.014750000000000001,0.125,0.5735235557547228,2.2335349695360462,2.2335349695360462,1.4168916165432495
14580.0,0.01474,0.125,0.5719545110578462,2.2293471612202205,2.2293471612202205,1.4134882324375995
14640.0,0.01473,0.125,0.5703908953669815,2.225147938125677,2.225147938125677,1.4100927435794997
14700.0,0.01472,0.125,0.5688329489134504,2.2209375278018313,2.2209375278018313,1.4067051244293611
14760.0,0.01471,0.125,0.5672808070120813,2.216716199485753,2.216716199485753,1.4033253482192896
14820.0,0.0147,0.125,0.5657345537023142,2.2124842347114426,2.2124842347114426,1.3999533874265384
14880.0,0.01469,0.125,0.5641942411952331,2.2082419153308246,2.2082419153308246,1.396589214034001
14940.0,0.01468,0.125,0.5626598996038922,2.2039895200668127,2.2039895200668127,1.393232799702342
15000.0,0.01467,0.125,0.561131543168385,2.1997273237565604,2.1997273237565604,1.3898841158920188
15060.0,0.01466,0.125,0.5596091745721486,2.195455597318795,2.195455597318795,1.3865431339516676
15120.0,0.01465,0.125,0.5580927879494326,2.191174607876266,2.191174607876266,1.383209825183059
15180.0,0.01464,0.125,0.5565823709753753,2.1868846188853666,2.1868846188853666,1.379884160889746
15240.0,0.01463,0.125,0.5550779063301584,2.1825858902428306,2.1825858902428306,1.376566112414354
15300.0,0.014620000000000001,0.125,0.5535793727439535,2.1782786783694004,2.1782786783694004,1.3732556511678649
15360.0,0.01461,0.125,0.5520867457617082,2.173963236276125,2.173963236276125,1.369952748653111
15420.0,0.0146,0.125,0.5505999983185782,2.169639813618662,2.169639813618662,1.3666573764839858
15480.0,0.01459,0.125,0.5491191011847649,2.165308656743613,2.165308656743613,1.3633695064013935
15540.0,0.014580000000000001,0.125,0.5476440233179709,2.160970008729656,2.160970008729656,1.3600891102866464
15600.0,0.01457,0.125,0.5461747321486923,2.156624109425329,2.156624109425329,1.3568161601728124
15660.0,0.01456,0.125,0.5447111938153438,2.1522711954846687,2.1522711954846687,1.3535506282544019
15720.0,0.01455,0.125,0.5432533733609526,2.1479115004014866,2.1479115004014866,1.3502924868956672
15780.0,0.01454,0.125,0.5418012348997415,2.143545254542781,2.143545254542781,1.347041708637731
15840.0,0.01453,0.125,0.5403547417596528,2.139172685181583,2.139172685181583,1.3437982662047305
15900.0,0.01452,0.125,0.5389138566053179,2.1347940165294252,2.1347940165294252,1.3405621325090964
15960.0,0.01451,0.125,0.5374785415449145,2.1304094697685554,2.1304094697685554,1.3373332806561025
16020.0,0.0145,0.125,0.5360487582235822,2.12601926308394,2.12601926308394,1.334111683947757
16080.0,0.01449,0.125,0.5346244679055102,2.1216236116950986,2.1216236116950986,1.3308973158861463
16140.0,0.01448,0.125,0.5332056315463991,2.1172227278877913,2.1172227278877913,1.3276901501762535
16200.0,0.01447,0.125,0.5317922098576793,2.1128168210456577,2.1128168210456577,1.32449016072835
16260.0,0.014462333333333334,0.125,0.5303760567911219,2.1084068091867683,2.1084068091867683,1.3212976010135096
16320.0,0.014454666666666666,0.125,0.528959585953281,2.103993609940072,2.103993609940072,1.3181127551737517
16380.0,0.014447,0.125,0.5275453274826946,2.0995774275527928,2.0995774275527928,1.314935622902318
16440.0,0.014439333333333334,0.125,0.5261341400711638,2.095158463113018,2.095158463113018,1.3117661944943255
16500.0,0.014431666666666667,0.125,0.5247264938666446,2.0907369145895798,2.0907369145895798,1.3086044560147174
16560.0,0.014424,0.125,0.523322687091624,2.0863129768719677,2.0863129768719677,1.3054503910139914
16620.0,0.014416333333333333,0.125,0.5219229237748517,2.0818868418098933,2.0818868418098933,1.3023039813720994
16680.0,0.014408666666666667,0.125,0.5205273497814593,2.07745869825252,2.07745869825252,1.2991652077888336
16740.0,0.014401,0.125,0.5191360721531593,2.073028732087372,2.073028732087372,1.2960340500984562
16800.0,0.014393333333333333,0.125,0.5177491705528382,2.068597126278911,2.068597126278911,1.2929104874855046
16860.0,0.014385666666666666,0.125,0.5163667045291218,2.064164060906797,2.064164060906797,1.2897944986401175
16920.0,0.014378,0.125,0.5149887183793991,2.059729713203836,2.059729713203836,1.2866860618739988
16980.0,0.014370333333333334,0.125,0.5136152445441237,2.055294257593615,2.055294257593615,1.2835851552094804
17040.0,0.014362666666666666,0.125,0.51224630605732,2.050857865727831,2.050857865727831,1.280491756449539
17100.0,0.014355,0.125,0.5108819183657125,2.046420706523306,2.046420706523306,1.2774058432338318
17160.0,0.014347333333333333,0.125,0.5095220907111284,2.0419829461987042,2.0419829461987042,1.2743273930842802
17220.0,0.014339666666666665,0.125,0.5081668272021673,2.0375447483109297,2.0375447483109297,1.2712563834426172
17280.0,0.014332,0.125,0.5068161276593778,2.0331062737912275,2.0331062737912275,1.2681927917016451
17340.0,0.014324333333333333,0.125,0.5054699882918423,2.028667680980961,2.028667680980961,1.265136595231523
17400.0,0.014316666666666667,0.125,0.5041284022459556,2.0242291256670786,2.0242291256670786,1.262087771402012
17460.0,0.014308999999999999,0.125,0.5027913600557251,2.0197907611172607,2.0197907611172607,1.2590462976014747
17520.0,0.014301333333333333,0.125,0.5014588500160971,2.015352738114724,2.015352738114724,1.2560121512531452
17580.0,0.014293666666666666,0.125,0.5001308584953319,2.0109152049926955,2.0109152049926955,1.2529853098291568
17640.0,0.014286,0.125,0.4988073701985532,2.0064783076685213,2.0064783076685213,1.2499657508626911
17700.0,0.014278333333333332,0.125,0.4974883683917668,2.0020421896774097,2.0020421896774097,1.2469534519585055
17760.0,0.014270666666666666,0.125,0.4961738350935744,1.9976069922057824,1.9976069922057824,1.2439483908021063
17820.0,0.014263,0.125,0.49486375124024434,1.9931728541242173,1.9931728541242173,1.2409505451677558
17880.0,0.014255333333333333,0.125,0.49355809682864127,1.9887399120199734,1.9887399120199734,1.2379598929254405
17940.0,0.014247666666666665,0.125,0.4922568510406135,1.9843083002290745,1.9843083002290745,1.234976412046994
18000.0,0.01424,0.125,0.49095999235175286,1.979878150867965,1.979878150867965,1.2320000806114215
18060.0,0.014230999999999999,0.125,0.48967190698978685,1.9754491792453055,1.9754491792453055,1.2290307256792037
