time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
71520,0.358445048796,0.357116486493,0.353127733947,0.346467935222,0.337113244837,0.325016492678,0.310088336527,0.292162338018,0.270924968483,0.245757590652,0.215302942804,0.175785871742,0.102575334460,,,,,,,,0.079533529068,1.210266666667
71580,0.358057278100,0.356730771556,0.352748170492,0.346098571340,0.336758056697,0.324679362547,0.309773052147,0.291872605945,0.270664468293,0.245530113123,0.215112650020,0.175637767222,0.102454237912,,,,,,,,0.079462921476,1.210233333333
71640,0.357670458296,0.356346001877,0.352369535454,0.345730108036,0.336403730622,0.324343045728,0.309458522592,0.291583561028,0.270404578924,0.245303161766,0.214922790496,0.175489992727,0.102333305032,,,,,,,,0.079392548727,1.210200000000
71700,0.357284586236,0.355962174324,0.351991825761,0.345362542335,0.336050263766,0.324007539543,0.309144745385,0.291295201017,0.270145298381,0.245076734865,0.214733362811,0.175342546843,0.102212534632,,,,,,,,0.079322409865,1.210166666667
71760,0.356899658781,0.355579285780,0.351615038353,0.344995871272,0.335697653298,0.323672841325,0.308831718056,0.291007522000,0.269886624677,0.244850830709,0.214544365550,0.175195428451,0.102091925521,,,,,,,,0.079252503936,1.210133333333
71820,0.356515672807,0.355197333139,0.351239170183,0.344630091895,0.335345896396,0.323338948420,0.308519438148,0.290720522705,0.269628555834,0.244625447594,0.214355797305,0.175048636761,0.101971467796,,,,,,,,0.079182829995,1.210100000000
71880,0.356132625201,0.354816313307,0.350864218214,0.344265201262,0.334994990250,0.323005858181,0.308207903210,0.290434201625,0.269371089880,0.244400581328,0.214167656672,0.174902170676,0.101851164745,,,,,,,,0.079113387098,1.210066666667
71940,0.355750512863,0.354436223204,0.350490179423,0.343901196444,0.334644932060,0.322673567973,0.307897110805,0.290148556546,0.269114224850,0.244176230430,0.213979942253,0.174756029101,0.101731019303,,,,,,,,0.079044174305,1.210033333333
72000,0.355369332703,0.354057059761,0.350117050796,0.343538074522,0.334295719038,0.322342075171,0.307587058503,0.289863585263,0.268857958791,0.243952395512,0.213792652656,0.174610210668,0.101611030289,,,,,,,,0.078975190683,1.210000000000
72060,0.354989081647,0.353678819919,0.349744829333,0.343175832590,0.333947348406,0.322011377161,0.307277743883,0.289579285579,0.268602289754,0.243729074900,0.213605786496,0.174464714239,0.101491196522,,,,,,,,0.078906435301,1.209966666667
72120,0.354609756630,0.353301500634,0.349373512047,0.342814467753,0.333599817398,0.321681471339,0.306969164535,0.289295655305,0.268347215799,0.243506266922,0.213419342392,0.174319539069,0.101371516826,,,,,,,,0.078837907233,1.209933333333
72180,0.354231354599,0.352925098872,0.349003095960,0.342453977126,0.333253123258,0.321352355111,0.306661318058,0.289012692263,0.268092734994,0.243283969917,0.213233318968,0.174174684084,0.101251990024,,,,,,,,0.078769605557,1.209900000000
72240,0.353853872515,0.352549611613,0.348633578107,0.342094357837,0.332907263242,0.321024025893,0.306354202061,0.288730394281,0.267838845413,0.243062182229,0.213047714856,0.174030148211,0.101132614941,,,,,,,,0.078701529355,1.209866666667
72300,0.353477307350,0.352175035846,0.348264955533,0.341735607025,0.332562234616,0.320696481112,0.306047814161,0.288448759196,0.267585545141,0.242840902206,0.212862528691,0.173885930130,0.101013380776,,,,,,,,0.078633677714,1.209833333333
72360,0.353101656086,0.351801368574,0.347897224811,0.341377721840,0.332218033653,0.320369718204,0.305742150342,0.288167784856,0.267332829410,0.242620128207,0.212677751349,0.173742028679,0.100894292208,,,,,,,,0.078566049724,1.209800000000
72420,0.352726915720,0.351428606812,0.347530383440,0.341020699443,0.331874658530,0.320043734616,0.305437209698,0.287887469114,0.267080698851,0.242399858595,0.212493388356,0.173598443160,0.100775351714,,,,,,,,0.078498644481,1.209766666667
72480,0.352353083259,0.351056747584,0.347164428561,0.340664537005,0.331532106663,0.319718527805,0.305132990066,0.287607809835,0.266829151900,0.242180091740,0.212309439266,0.173455172518,0.100656558122,,,,,,,,0.078431461083,1.209733333333
72540,0.351980155721,0.350685787928,0.346799357264,0.340309231710,0.331190375358,0.319394095236,0.304829489101,0.287328804889,0.266578186670,0.241960826018,0.212125902737,0.173312215708,0.100537910267,,,,,,,,0.078364498633,1.209700000000
72600,0.351608130137,0.350315724893,0.346435166653,0.339954780753,0.330849461937,0.319070434388,0.304526704467,0.287050452156,0.266327801283,0.241742059813,0.211942777433,0.173169571454,0.100419406982,,,,,,,,0.078297756239,1.209666666667
72660,0.351237003549,0.349946555539,0.346071853845,0.339601181339,0.330509363727,0.318747542745,0.304224633838,0.286772749525,0.266077993865,0.241523791514,0.211760062023,0.173027238569,0.100301047102,,,,,,,,0.078231233011,1.209633333333
72720,0.350866773012,0.349578276939,0.345709415964,0.339248430684,0.330170078070,0.318425417806,0.303923274896,0.286495694893,0.265828762553,0.241306019516,0.211577755181,0.172885216399,0.100182829465,,,,,,,,0.078164928065,1.209600000000
72780,0.350497435590,0.349210886176,0.345347850149,0.338896526015,0.329831602316,0.318104057075,0.303622625334,0.286219286163,0.265580105488,0.241088740923,0.211395855588,0.172743503913,0.100064742644,,,,,,,,0.078098840520,1.209566666667
