时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
62640,0.308162768772,0.307859722933,0.306949330550,0.305427759961,0.303288395023,0.300521466150,0.297113481548,0.293046394773,0.288296405998,0.282832231392,0.276612567673,0.269582286553,0.261666530387,0.252761149855,0.242716341929,0.231306581842,0.218169830193,0.202666909732,0.183481496685,0.156961982046,0.087873520652
62700,0.307891841475,0.307589202709,0.306680032066,0.305160499511,0.303023991792,0.300260743777,0.296857270133,0.292795533539,0.288051746886,0.282594643985,0.276382946048,0.269361558980,0.261455673376,0.252561209085,0.242528464647,0.231132069618,0.218010230879,0.202524193813,0.183358445668,0.156863228364,0.087772342734
62760,0.307621625237,0.307319392451,0.306411440275,0.304893940294,0.302760282147,0.300000705149,0.296601730417,0.292545329741,0.287807728708,0.282357678744,0.276153925512,0.269141409054,0.261245368119,0.252361791608,0.242341079462,0.230958015315,0.217851051980,0.202381856985,0.183235728093,0.156764759818,0.087671581292
62820,0.307352117404,0.307050289512,0.306143552537,0.304628079690,0.302497263493,0.299741347700,0.296346859872,0.292295780896,0.287564349035,0.282121333299,0.275925503764,0.268921834546,0.261035612469,0.252162895367,0.242154184411,0.230784417073,0.217692291747,0.202239897614,0.183113342435,0.156666574932,0.087571234073
62880,0.307083315335,0.306781891252,0.305876366228,0.304362915090,0.302234933243,0.299482668877,0.296092655984,0.292046884535,0.287321605450,0.281885605293,0.275697678510,0.268702833237,0.260826404289,0.251964518311,0.241967777542,0.230611273043,0.217533948440,0.202098314073,0.182991287177,0.156568672237,0.087471298840
62940,0.306815216402,0.306514195047,0.305609878730,0.304098443895,0.301973288825,0.299224666136,0.295839116249,0.291798638199,0.287079495544,0.281650492376,0.275470447469,0.268484402921,0.260617741450,0.251766658403,0.241781856912,0.230438581387,0.217376020332,0.201957104749,0.182869560813,0.156471050279,0.087371773371
63000,0.306547817986,0.306247198283,0.305344087440,0.303834663519,0.301712327676,0.298967336948,0.295586238172,0.291551039439,0.286838016922,0.281415992212,0.275243808371,0.268266541398,0.260409621838,0.251569313615,0.241596420588,0.230266340275,0.217218505701,0.201816268036,0.182748161847,0.156373707612,0.087272655457
63060,0.306281117483,0.305980898358,0.305078989768,0.303571571388,0.301452047245,0.298710678793,0.295334019273,0.291304085818,0.286597167199,0.281182102475,0.275017758956,0.268049246484,0.260202043345,0.251372481928,0.241411466648,0.230094547886,0.217061402839,0.201675802337,0.182627088791,0.156276642803,0.087173942902
63120,0.306015112299,0.305715292680,0.304814583131,0.303309164938,0.301192444993,0.298454689161,0.295082457081,0.291057774912,0.286356944002,0.280948820851,0.274792296974,0.267832516001,0.259995003877,0.251176161334,0.241226993179,0.229923202411,0.216904710043,0.201535706067,0.182506340169,0.156179854426,0.087075633527
63180,0.305749799849,0.305450378671,0.304550864962,0.303047441618,0.300933518393,0.298199365557,0.294831549137,0.290812104305,0.286117344967,0.280716145034,0.274567420188,0.267616347784,0.259788501346,0.250980349835,0.241042998278,0.229752302049,0.216748425623,0.201395977648,0.182385914513,0.156083341069,0.086977725164
63240,0.305485177565,0.305186153763,0.304287832703,0.302786398886,0.300675264927,0.297944705495,0.294581292992,0.290567071594,0.285878367742,0.280484072732,0.274343126368,0.267400739678,0.259582533679,0.250785045443,0.240859480051,0.229581845009,0.216592547898,0.201256615511,0.182265810363,0.155987101330,0.086880215660
63300,0.305221242885,0.304922615400,0.304025483807,0.302526034214,0.300417682092,0.297690706499,0.294331686211,0.290322674386,0.285640009986,0.280252601660,0.274119413298,0.267185689537,0.259377098810,0.250590246180,0.240676436615,0.229411829510,0.216437075194,0.201117618099,0.182146026272,0.155891133815,0.086783102875
63360,0.304957993261,0.304659761036,0.303763815740,0.302266345085,0.300160767392,0.297437366107,0.294082726366,0.290078910300,0.285402269368,0.280021729548,0.273896278769,0.266971195227,0.259172194683,0.250395950078,0.240493866096,0.229242253779,0.216282005848,0.200978983861,0.182026560799,0.155795437142,0.086686384684
