时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
660,2.549999999962,2.549999999914,2.549999999597,2.549999997847,2.549999988335,2.549999938233,2.549999686024,2.549998485581,2.549993130736,2.549970921489,2.549885906300,2.549587635733,2.548634724527,2.545878724904,2.538698289302,2.521906931440,2.486733408740,2.420740537367,2.309635161302,2.141171807832,1.909985358877
720,2.549999999832,2.549999999642,2.549999998469,2.549999992513,2.549999962921,2.549999820689,2.549999168104,2.549996338652,2.549984841279,2.549941371037,2.549789439837,2.549301491162,2.547869155414,2.544043984605,2.534784281739,2.514516317016,2.474444634144,2.402846209388,2.286997342505,2.116683298229,1.888184777572
780,2.549999999354,2.549999998702,2.549999994897,2.549999977059,2.549999895575,2.549999536000,2.549998022087,2.549991998387,2.549969520911,2.549891373004,2.549639675848,2.548892500300,2.546857175530,2.541788107163,2.530276866872,2.506480763461,2.461719333552,2.385036938912,2.265148101720,2.093557415355,1.867839158992
840,2.549999997810,2.549999995820,2.549999984832,2.549999937008,2.549999735049,2.549998911945,2.549995711400,2.549983943748,2.549943320110,2.549812422316,2.549420717469,2.548336850592,2.545573706606,2.539102405372,2.525207181490,2.497881237639,2.448662731555,2.367381408880,2.244057921887,2.071657215401,1.848778675322
900,2.549999993340,2.549999987880,2.549999959207,2.549999842772,2.549999385783,2.549997655895,2.549991406220,2.549970036225,2.549901325122,2.549694684038,2.549115994753,2.547612498130,2.543999398117,2.535986532608,2.519611458351,2.488793658035,2.435365241156,2.349935771986,2.223704124532,2.050869283845,1.830815610796
960,2.549999981594,2.549999967947,2.549999899511,2.549999638911,2.549998683508,2.549995306601,2.549983907924,2.549947447010,2.549837589452,2.549527294141,2.548708904184,2.546699812409,2.542120452979,2.532446862290,2.513528627046,2.479287160749,2.421900182467,2.332733907733,2.204042495659,2.031072526465,1.813902865673
1020,2.549999953272,2.549999921866,2.549999770852,2.549999229083,2.549997364902,2.549991182057,2.549971582054,2.549912619743,2.549745226100,2.549298688909,2.548183320072,2.545581830731,2.539927841537,2.528494110512,2.506996772966,2.469420825758,2.408322744671,2.315792502188,2.185031194775,2.012195437235,1.797922019537
1080,2.549999890003,2.549999822816,2.549999511921,2.549998456436,2.549995032436,2.549984327245,2.549952305200,2.549861267907,2.549616538658,2.548996917716,2.547523963844,2.544244307655,2.537416658261,2.524142339863,2.500053547417,2.459248454479,2.394681649331,2.299128690076,2.166640190241,1.994158050118,1.782845337529
1140,2.549999757928,2.549999623231,2.549999021371,2.549997079636,2.549991116179,2.549973465445,2.549923429244,2.549788404022,2.549443178554,2.548609933688,2.546716676469,2.542675637495,2.534585344009,2.519407316626,2.492733428026,2.448813422002,2.381008275538,2.282738996260,2.148823038507,1.976907100691,1.768612263474
1200,2.549999498395,2.549999243517,2.549998140385,2.549994745131,2.549984834503,2.549956955971,2.549881763285,2.549688391273,2.549216301376,2.548125812014,2.545748511791,2.540866533794,2.531434831434,2.514305682953,2.485068795241,2.438155433868,2.367334835676,2.266635247611,2.131570063905,1.960401962552,1.755092028139
1260,2.549999015184,2.549998557150,2.549996631447,2.549990956526,2.549975155605,2.549932760170,2.549823572408,2.549555013269,2.548926727749,2.547532962164,2.544607895187,2.538810070612,2.527968660786,2.508855692893,2.477091717292,2.427312274628,2.353691524791,2.250827498584,2.114862592277,1.944588273130,1.742188448319
1320,2.549998157902,2.549997371917,2.549994153608,2.549985042245,2.549960761900,2.549898417972,2.549744594875,2.549381563946,2.548565115015,2.546820334460,2.543284756293,2.536501623697,2.524192690446,2.503076761335,2.468833426577,2.416319200966,2.340105572309,2.235322095148,2.098673697311,1.929397935780,1.729909960963
1380,2.549996701396,2.549995407365,2.549990234861,2.549976122907,2.549940019272,2.549851036212,2.549640075596,2.549160947826,2.548122113828,2.545977559458,2.541770505057,2.533938490549,2.520114147052,2.496987635011,2.460320942764,2.405202615221,2.326590025124,2.220106257956,2.082961648400,1.914798739485,1.718266261164
1440,2.549994321300,2.549992268753,2.549984242428,2.549963079649,2.549910951990,2.549787286851,2.549504807345,2.548885770105,2.547588472107,2.544994968700,2.540057827132,2.531119366438,2.515740932625,2.490606235455,2.451579123996,2.393987443730,2.313161544604,2.205183319661,2.067721554172,1.900773838703,1.707103145897
1500,2.549990566080,2.549987417995,2.549975351712,2.549944524218,2.549871223352,2.549703413558,2.549333178336,2.548548427030,2.546955145423,2.543863689780,2.538140777836,2.528044612854,2.511082491000,2.483951678711,2.442634006225,2.382700684894,2.299840897450,2.190562695337,2.052946717787,1.887279173707,1.696336272189
1560,2.549984826173,2.549980142344,2.549962514991,2.549918772273,2.549818124082,2.549595250614,2.549119236432,2.548141220324,2.546213450708,2.542575820315,2.536014972483,2.524716488330,2.506150080015,2.477044421101,2.433512336614,2.371369526430,2.286648281269,2.176249325575,2.038614743729,1.874257108546,1.685985461118
1620,2.549976301309,2.549969522018,2.549944431427,2.549883821859,2.549748570578,2.549458255483,2.548856767140,2.547656477325,2.545355199274,2.541124510341,2.533677511340,2.521138736364,2.500955694872,2.469903928703,2.424237057724,2.360013417159,2.273590991881,2.162229854978,2.024689933963,1.861682182533,1.676041561600
1680,2.549963967306,2.549954398129,2.549919519696,2.549837337747,2.549659111462,2.549287547832,2.548539366152,2.547086635890,2.544372739037,2.539503872738,2.531126660653,2.517316003284,2.495511405077,2.462548599054,2.414829313698,2.348650764019,2.260678709270,2.148501360808,2.011159792942,1.849530777080,1.666458189336
1740,2.549946543431,2.549933341890,2.549885893789,2.549776641068,2.549545939986,2.549077951125,2.548160506794,2.546424318237,2.543259001851,2.537708978330,2.528361814334,2.513253855168,2.489829524741,2.454995929637,2.405307665980,2.337294837633,2.247912167736,2.135046664735,1.997988900732,1.837768123891,1.657318060912
1800,2.549922461437,2.549904626114,2.549841342680,2.549698704393,2.549404911923,2.548824036355,2.547713601038,2.545662381340,2.542007490542,2.535735698201,2.525383073313,2.508957920793,2.483921082086,2.447260104698,2.395684996559,2.325951421138,2.235285073623,2.121846872561,1.985156326510,1.826399216292,1.648586596661
1860,2.549889836995,2.549866199503,2.549783313491,2.549600150045,2.549231563138,2.548520155707,2.547192032029,2.544793912843,2.540612190351,2.533580496828,2.522190959068,2.504433736356,2.477796315508,2.439354110476,2.385973681806,2.314628604167,2.222799249589,2.108900009242,1.972662997690,1.815414418571,1.640195466443
1920,2.549846443581,2.549815663539,2.549708897420,2.549477250455,2.549021127157,2.548160474484,2.546589190777,2.543812262009,2.539067600946,2.531240520128,2.518786690782,2.499687418277,2.471465934815,2.431291558681,2.376187433034,2.303337314227,2.210461625412,2.096210563071,1.960510720069,1.804799826825,1.632052031195
1980,2.549789690061,2.549750253369,2.549614820437,2.549325934594,2.548768561392,2.547739018175,2.545898542983,2.542711128641,2.537368864111,2.528713805369,2.515172553892,2.494726295364,2.464942146479,2.423088280546,2.366343717376,2.292094761857,2.198288017723,2.083790929262,1.948698591424,1.794513692516,1.624116150630
2040,2.549716604563,2.549666825483,2.549497442279,2.549141805261,2.548468588339,2.547249741092,2.545113727122,2.541484693372,2.535511931133,2.525999484611,2.511352098595,2.489558938351,2.458238071223,2.414760166876,2.356458215136,2.280912609188,2.186281449767,2.071628834616,1.937191381169,1.784518435807,1.616449672699
2100,2.549623827059,2.549561854491,2.549352765455,2.548920166954,2.548115745562,2.546686595010,2.544228626382,2.540127657216,2.533493500205,2.523097496656,2.507329433826,2.484193793791,2.451365541056,2.406320297345,2.346542273722,2.269797233563,2.174440247662,2.059712703445,1.925973642871,1.774813223805,1.609006615667
2160,2.549507609337,2.549431436892,2.549176449555,2.548656054380,2.547704425998,2.546043569245,2.543237384415,2.538635199205,2.531310886191,2.520008377926,2.503109051437,2.478639346518,2.444336170386,2.397781713048,2.336608130657,2.258757682922,2.162768205975,2.048040807071,1.915040236132,1.765380689347,1.601760539578
2220,2.549363820204,2.549271299585,2.548963828674,2.548344261558,2.547228917077,2.545314733659,2.542134445106,2.537003013524,2.528962076601,2.516733389300,2.498696093365,2.472904546516,2.437161758650,2.389157182600,2.326666841222,2.247800093830,2.151263460342,2.036601178927,1.904368022898,1.756197516721,1.594770806054
2280,2.549187957951,2.549076815452,2.548709935520,2.547979377155,2.546683445755,2.544494286455,2.540914589870,2.535227314588,2.526445667397,2.513274314466,2.494095888030,2.466997880868,2.429852640996,2.380456671747,2.316725162998,2.236925199537,2.139918994098,2.025380029670,1.893944245395,1.747270284709,1.587992139419
2340,2.548975169036,2.548843024450,2.548409528464,2.547555817375,2.546062211054,2.543576572431,2.539572919895,2.533304757582,2.523760703562,2.509633234774,2.489313752798,2.460927450714,2.422418537862,2.371689794150,2.306790696528,2.226137081082,2.128734990634,2.014375175206,1.883765732015,1.738578532144,1.581405792153
2400,2.548720269502,2.548564656619,2.548057118269,2.547067855553,2.545359411996,2.542556102518,2.538104863499,2.531232441755,2.520906708458,2.505812638637,2.484355237035,2.454701326012,2.414868777393,2.362865223606,2.296869177364,2.215436433773,2.117706018253,2.003575491847,1.873817260037,1.730116564749,1.575018412560
2460,2.548417771079,2.548236159521,2.547646998660,2.546509655316,2.544569279681,2.541427578281,2.536506184570,2.529007892613,2.517883625948,2.501815303610,2.479225925333,2.448327296010,2.407212183390,2.353991291993,2.286966997778,2.204826911771,2.106833211382,1.992980532111,1.864097455670,1.721873810095,1.568815381052
2520,2.548061911940,2.547851729843,2.547173279666,2.545875304381,2.543686107764,2.540185914092,2.534772993830,2.526629068026,2.514691842786,2.497644376602,2.473931628188,2.441813189484,2.399457394590,2.345075804011,2.277089323312,2.194309448559,2.096112265508,1.982580670917,1.854592998503,1.713844299147,1.562790219119
2580,2.547646692153,2.547405349419,2.546629924677,2.545158851370,2.542704285609,2.538826261422,2.532901757873,2.524094343929,2.511332138586,2.493303268738,2.468478202929,2.435166645333,2.391612764508,2.336126621200,2.267242609858,2.183888959942,2.085547531862,1.972381722976,1.845312493127,1.706023322389,1.556853299797
2640,2.547165913493,2.546890825285,2.546010790724,2.544354345177,2.541618334962,2.537344042886,2.530889337864,2.521402581459,2.507805835511,2.488795988367,2.462872226507,2.428396312716,2.383688199460,2.327153915012,2.257436275025,2.173573090842,2.075143553389,1.962382159287,1.836239864555,1.698372461235,1.551062388791
2700,2.546613229037,2.546301840115,2.545309681374,2.543455891874,2.540422972998,2.535735024695,2.528733074330,2.518553218949,2.504114862992,2.484127071560,2.457120542286,2.421510534308,2.375692203037,2.318164549005,2.247673436699,2.163359009893,2.064889373389,1.952561121517,1.827348723537,1.690893734294,1.545441449338
2760,2.545982200498,2.545632009181,2.544520401566,2.542457702498,2.539113141973,2.533995306717,2.526430700167,2.515546049148,2.500261321387,2.479300859971,2.451229257036,2.414516292074,2.367631463768,2.309163759948,2.237957120944,2.153247530175,2.054784708291,1.942920785368,1.818651091005,1.683596001796,1.539894441700
2820,2.545266342353,2.544874921969,2.543636790954,2.541354110662,2.537684002850,2.532121287718,2.523980288224,2.512381196236,2.496247604111,2.474321989762,2.445204945600,2.407421564731,2.359514724947,2.300160469714,2.228295999219,2.143246823396,2.044837236683,1.933468039602,1.810146490830,1.676450898352,1.534407318070
2880,2.544459167519,2.544024187517,2.542652769021,2.540139620452,2.536130995226,2.530109757137,2.521380408346,2.509059381201,2.492076803416,2.469195908968,2.439055101621,2.400235263604,2.351351375438,2.291163306351,2.218696421530,2.133359210949,2.035043130890,1.924189352281,1.801807371867,1.669433971291,1.529050946917
2940,2.543554257567,2.543073505096,2.541562407014,2.538808979596,2.534449908781,2.527957953735,2.518630143744,2.505581831525,2.487752393488,2.463928143441,2.432786735729,2.392964920637,2.343148155432,2.282176696982,2.209159023433,2.123580411722,2.025392718930,1.915071132392,1.793625877803,1.662564078376,1.523790861467
3000,2.542545325316,2.542016723529,2.540359976301,2.537357205574,2.532636870224,2.525663490204,2.515728927367,2.501950013475,2.483277882539,2.458523986861,2.426406398411,2.385617614887,2.334911906094,2.273206665426,2.199688829231,2.113914767031,2.015890623241,1.906120398315,1.785611180537,1.655824992996,1.518561528760
3060,2.541426253080,2.540847876307,2.539039974532,2.535779599262,2.530688346837,2.523224361895,2.512676593904,2.498165798419,2.478657199256,2.452989225014,2.419921298696,2.378201329592,2.326650553015,2.264260083266,2.190290497270,2.104363479683,2.006533496144,1.897327806747,1.777744295513,1.649198739089,1.513423407515
