时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
65340,0.296646241247,0.296360481612,0.295501969836,0.294066945735,0.292048919789,0.289438317012,0.286221927537,0.282382102324,0.277895594620,0.272731886842,0.266850738435,0.260198503732,0.252702416133,0.244261325378,0.234729836167,0.223889132316,0.211387913456,0.196605531410,0.178261606646,0.152789117641,0.083753288739
65400,0.296404844269,0.296119445904,0.295262018436,0.293828803219,0.291813313464,0.289205978373,0.285993594144,0.282158520262,0.277677521822,0.272520097630,0.266646029834,0.260001704413,0.252514399377,0.244083028442,0.234562290381,0.223733512366,0.211245624053,0.196478375845,0.178152168041,0.152701857452,0.083668677714
65460,0.296164049883,0.295879011844,0.295022665853,0.293591254798,0.291578294618,0.288974218702,0.285765829297,0.281935494406,0.277459990952,0.272308834105,0.266441828678,0.259805392243,0.252326847340,0.243905171552,0.234395157564,0.223578275665,0.211103685173,0.196351534514,0.178043002996,0.152614825580,0.083584394610
65520,0.295923855917,0.295639177263,0.294783909925,0.293354298326,0.291343861128,0.288743035900,0.285538630934,0.281713022733,0.277243000035,0.272098094344,0.266238133103,0.259609565421,0.252139758294,0.243727753060,0.234228436154,0.223423420746,0.210962095449,0.196225006157,0.177934110361,0.152528020958,0.083500437740
65580,0.295684260206,0.295399940000,0.294545748503,0.293117931668,0.291110010880,0.288512427881,0.285311997000,0.281491103230,0.277026547102,0.271887876432,0.266034941253,0.259414222157,0.251953130521,0.243550771326,0.234062124598,0.223268946145,0.210820853520,0.196098789520,0.177825488993,0.152441442522,0.083416805427
65640,0.295445260597,0.295161297904,0.294308179442,0.292882152696,0.290876741767,0.288282392567,0.285085925452,0.281269733893,0.276810630196,0.271678178462,0.265832251278,0.259219360668,0.251766962309,0.243374224717,0.233896221348,0.223114850411,0.210679958034,0.195972883358,0.177717137755,0.152355089219,0.083333496007
65700,0.295206854944,0.294923248834,0.294071200612,0.292646959294,0.290644051694,0.288052927889,0.284860414253,0.281048912724,0.276595247365,0.271468998537,0.265630061341,0.259024979179,0.251581251955,0.243198111609,0.233730724865,0.222961132096,0.210539407643,0.195847286431,0.177609055516,0.152268960002,0.083250507823
65760,0.294969041113,0.294685790656,0.293834809888,0.292412349352,0.290411938574,0.287824031787,0.284635461378,0.280828637738,0.276380396670,0.271260334767,0.265428369609,0.258831075924,0.251395997764,0.243022430385,0.233565633617,0.222807789762,0.210399201008,0.195721997506,0.177501241155,0.152183053829,0.083167839232
65820,0.294731816978,0.294448921248,0.293599005157,0.292178320773,0.290180400329,0.287595702211,0.284411064810,0.280608906957,0.276166076177,0.271052185271,0.265227174261,0.258637649146,0.251211198050,0.242847179435,0.233400946081,0.222654821975,0.210259336798,0.195597015358,0.177393693553,0.152097369670,0.083085488597
65880,0.294495180421,0.294212638497,0.293363784315,0.291944871467,0.289949434890,0.287367937120,0.284187222540,0.280389718412,0.275952283964,0.270844548178,0.265026473483,0.258444697093,0.251026851133,0.242672357160,0.233236660740,0.222502227314,0.210119813687,0.195472338768,0.177286411602,0.152011906497,0.083003454294
65940,0.294259129337,0.293976940298,0.293129145266,0.291711999353,0.289719040199,0.287140734481,0.283963932569,0.280171070142,0.275739018114,0.270637421625,0.264826265468,0.258252218025,0.250842955343,0.242497961964,0.233072776086,0.222350004358,0.209980630357,0.195347966524,0.177179394199,0.151926663291,0.082921734710
66000,0.294023661626,0.293741824556,0.292895085923,0.291479702361,0.289489214204,0.286914092270,0.283741192906,0.279952960196,0.275526276723,0.270430803755,0.264626548419,0.258060210209,0.250659509017,0.242323992264,0.232909290615,0.222198151700,0.209841785498,0.195223897420,0.177072640246,0.151841639042,0.082840328239
66060,0.293788775199,0.293507289185,0.292661604210,0.291247978427,0.289259954866,0.286688008474,0.283519001570,0.279735386631,0.275314057891,0.270224692723,0.264427320547,0.257868671918,0.250476510500,0.242150446479,0.232746202835,0.222046667936,0.209703277804,0.195100130259,0.176966148653,0.151756832743,0.082759233286
66120,0.293554467978,0.293273332109,0.292428698060,0.291016825499,0.289031260150,0.286462481086,0.283297356588,0.279518347514,0.275102359731,0.270019086691,0.264228580072,0.257677601436,0.250293958143,0.241977323041,0.232583511259,0.221895551669,0.209565105979,0.194976663847,0.176859918338,0.151672243397,0.082678448268
66180,0.293320737891,0.293039951259,0.292196365412,0.290786241534,0.288803128035,0.286237508110,0.283076255996,0.279301840919,0.274891180361,0.269813983828,0.264030325219,0.257486997053,0.250111850308,0.241804620385,0.232421214407,0.221744801512,0.209427268731,0.194853496999,0.176753948223,0.151587870012,0.082597971609
